ID,Book_length_min,Book_length_char,Avg_rating,Rating_count,Review_score,Price,Discount,Total_minutes_listened,Completion,Support_requests,Target,Support_request
15958,1188.0,1188,8.0,8.0,0,8.91,0.35,415.8,0.1,278,0,20
15968,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
16500,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
16507,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,25,0,20
16761,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,95,1,20
16808,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
16819,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,1,0
17127,1188.0,1188,5.33,5.33,0,8.91,0.07,83.16,0.1,237,0,20
17235,1188.0,1188,5.99,5.99,0,8.91,0.0,0.0,0.1,0,0,0
17257,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
17300,648.0,648,10.13,10.13,0,8.91,0.0,0.0,0.1,0,1,0
17377,1188.0,1188,6.92,6.92,0,8.91,0.0,0.0,0.1,346,1,20
17515,1188.0,1188,8.0,8.0,0,8.91,0.33,392.04,0.1,47,0,20
17773,1188.0,1188,5.33,5.33,1,9.0,0.65,772.2,0.1,222,0,20
17780,324.0,324,8.0,8.0,1,10.0,0.0,0.0,0.1,0,0,0
17829,2160.0,2160,10.13,10.13,0,8.91,0.22,475.2,0.1,135,0,20
18168,1188.0,1188,7.85,7.85,0,8.91,0.0,0.0,0.1,0,1,0
18597,1188.0,1188,4.09,4.18,1,10.0,0.8,950.4,0.1,199,0,20
18605,1188.0,1188,4.09,4.18,0,8.91,0.0,0.0,0.1,0,0,0
18638,1188.0,1188,6.92,6.92,0,8.91,0.0,0.0,0.1,0,0,0
18721,1188.0,1188,4.09,4.18,0,8.91,0.14,166.32,0.1,209,0,20
18834,2160.0,2160,5.33,5.33,0,8.91,0.38,820.8,0.1,110,0,20
18885,1404.0,2808,5.33,10.67,0,8.91,0.0,0.0,0.1,0,1,0
19037,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
19064,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,168,0,20
19195,1188.0,1188,5.33,5.33,0,8.91,0.18,213.84,0.1,281,0,20
19232,1188.0,1188,10.13,10.13,0,8.91,0.19,225.72,0.1,189,0,20
19657,1620.0,1620,6.13,6.13,0,8.91,0.24,388.8,0.1,0,0,0
19959,1188.0,1188,4.09,4.18,1,10.0,0.0,0.0,0.1,295,1,20
20080,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,163,0,20
20222,1188.0,1188,5.87,5.87,1,10.0,0.07,83.16,0.1,141,0,20
20246,1188.0,1188,5.33,5.33,0,8.91,0.18,213.84,0.1,116,0,20
20343,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
20597,1188.0,1188,5.33,5.33,0,8.91,0.07,83.16,0.1,1,0,1
20603,1188.0,1188,5.33,5.33,0,8.91,0.06,71.28,0.1,204,0,20
20647,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
20717,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
20719,1620.0,1620,10.13,10.13,1,10.0,0.86,1393.2,0.1,127,0,20
20732,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,93,0,20
20896,1188.0,1188,6.92,6.92,0,8.91,0.0,0.0,0.1,124,0,20
20980,1188.0,1188,5.99,5.99,0,8.0,0.0,0.0,0.1,0,1,0
21409,1188.0,1188,5.33,5.33,1,8.0,0.28,332.64,0.1,248,0,20
21718,1188.0,1188,8.0,8.0,0,8.91,0.03,35.64,0.1,0,0,0
21723,1188.0,1188,6.09,6.09,0,8.91,0.0,0.0,0.1,0,1,0
21824,1188.0,1188,6.09,6.09,0,8.91,0.0,0.0,0.1,0,1,0
21870,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,1,0
21920,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
22083,1080.0,1080,10.13,10.13,0,8.91,0.35,378.0,0.1,10,0,10
22298,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
22394,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
22693,1188.0,1188,6.92,6.92,0,8.91,0.0,0.0,0.1,0,0,0
22716,1188.0,1188,6.13,6.13,0,8.91,0.0,0.0,0.1,0,1,0
22730,1188.0,1188,6.92,6.92,0,8.91,0.0,0.0,0.1,1,0,1
22742,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
22915,1404.0,2808,8.53,17.07,1,8.33,0.0,0.0,0.1,299,1,20
22936,1188.0,1188,4.62,4.62,0,8.91,0.0,0.0,0.1,321,0,20
22962,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
23101,1476.0,4428,5.33,16.0,0,8.91,0.0,0.0,0.1,0,1,0
23338,1188.0,1188,5.33,5.33,0,8.91,0.05,59.4,0.1,20,0,20
23521,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,74,1,20
23738,1188.0,1188,5.99,5.99,0,8.91,0.0,0.0,0.1,0,0,0
23805,1404.0,2808,6.67,13.33,0,8.0,0.0,0.0,0.1,301,1,20
23846,1188.0,1188,6.13,6.13,0,8.91,0.0,0.0,0.1,0,0,0
23877,1188.0,1188,6.13,6.13,0,8.91,0.0,0.0,0.1,0,0,0
23889,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,250,1,20
23907,1188.0,1188,5.33,5.33,0,8.91,0.17,201.96,0.1,5,0,5
23992,1188.0,1188,4.09,4.18,0,8.91,0.0,0.0,0.1,0,0,0
24126,1188.0,1188,5.33,5.33,0,9.0,0.0,0.0,0.1,55,1,20
24191,1188.0,1188,6.09,6.09,0,8.91,0.0,0.0,0.1,82,0,20
24205,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
24256,1188.0,1188,5.99,5.99,0,8.91,0.0,0.0,0.1,0,0,0
24324,2160.0,2160,8.0,8.0,0,8.91,0.08,172.8,0.1,147,0,20
24546,2160.0,2160,5.33,5.33,0,8.91,0.14,302.4,0.1,108,0,20
24728,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,344,1,20
24744,2160.0,2160,11.39,11.39,1,10.0,0.9,1620.0,4.0,90,0,20
24813,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,1,0
24866,1188.0,1188,6.92,6.92,0,8.91,0.0,0.0,0.1,213,0,20
25004,576.0,1728,7.11,21.33,0,8.91,0.0,0.0,0.1,306,1,20
25106,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,15,1,15
25199,1188.0,1188,6.92,6.92,0,8.91,0.0,0.0,0.1,0,0,0
25219,1188.0,1188,6.09,6.09,0,8.91,0.0,0.0,0.1,0,1,0
25235,1188.0,1188,5.33,5.33,0,8.91,0.01,11.88,0.1,25,0,20
25311,1188.0,1188,5.99,5.99,1,7.0,0.62,736.56,1.0,266,0,20
25339,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,348,0,20
25367,1188.0,1188,5.33,5.33,0,8.91,0.02,23.76,0.1,0,0,0
25501,1188.0,1188,5.87,5.87,0,8.91,0.0,0.0,0.1,0,0,0
25647,1188.0,1188,5.99,5.99,0,8.91,0.0,0.0,0.1,0,0,0
25657,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
25709,756.0,1512,5.71,11.42,0,10.0,0.0,0.0,0.1,0,1,0
25740,1188.0,1188,6.92,6.92,0,8.91,0.0,0.0,0.1,26,0,20
25963,1620.0,1620,9.75,9.75,0,8.91,0.0,0.0,0.1,0,0,0
25970,1188.0,1188,5.99,5.99,0,8.91,0.0,0.0,0.1,0,0,0
26080,1188.0,1188,5.99,5.99,0,8.91,0.05,59.4,0.1,53,0,20
26507,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
26699,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,258,0,20
26728,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
26779,1080.0,1080,10.13,10.13,1,6.0,0.41,442.8,0.1,3,0,3
26923,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
27073,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
27093,1188.0,1188,5.33,5.33,0,8.91,0.01,11.88,0.1,0,0,0
27139,648.0,648,7.99,7.99,0,8.91,0.18,116.64,0.1,345,0,20
27259,1188.0,1188,6.09,6.09,0,8.91,0.0,0.0,0.1,0,1,0
27282,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
27710,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
27747,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
28159,1188.0,1188,6.09,6.09,1,10.0,0.07,83.16,0.1,105,0,20
28266,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,1,0
28422,1188.0,1188,6.92,6.92,0,8.91,0.0,0.0,0.1,341,0,20
28425,1188.0,1188,5.33,5.33,0,8.91,0.28,332.64,0.1,282,0,20
28468,1188.0,1188,6.09,6.09,0,8.91,0.05,59.4,0.1,1,0,1
29279,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,1,0
29283,1188.0,1188,5.33,5.33,0,8.91,0.01,11.88,0.1,109,0,20
29297,1188.0,1188,6.92,6.92,1,9.0,0.23,273.24,0.1,237,0,20
29311,1188.0,1188,6.92,6.92,0,8.91,0.0,0.0,0.1,256,0,20
29366,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,1,1,1
29540,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
29624,1404.0,2808,5.33,10.67,0,8.91,0.0,0.0,0.1,0,1,0
29653,1620.0,1620,5.33,5.33,1,6.0,0.0,0.0,0.1,0,1,0
29783,1674.0,3348,5.33,10.67,0,8.91,0.0,0.0,0.1,0,1,0
29787,2160.0,2160,10.13,10.13,1,10.0,0.33,712.8,1.0,169,0,20
29988,1188.0,1188,8.0,8.0,1,10.0,0.06,71.28,0.1,267,0,20
30151,1188.0,1188,6.09,6.09,1,9.0,0.0,0.0,1.0,275,1,20
30169,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,306,1,20
30335,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,1,0
30345,1377.0,5508,6.0,24.0,0,8.91,0.0,0.0,0.1,0,1,0
30467,1188.0,1188,4.09,4.18,0,8.91,0.0,0.0,0.1,89,0,20
30585,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
30606,1188.0,1188,5.33,5.33,0,8.91,0.03,35.64,0.1,0,0,0
30807,1188.0,1188,5.87,5.87,0,8.91,0.0,0.0,0.1,0,1,0
30953,1080.0,1080,5.99,5.99,0,8.91,0.0,0.0,0.1,0,0,0
31076,1188.0,1188,6.92,6.92,1,9.0,0.49,582.12,0.1,278,0,20
31543,1188.0,1188,4.12,4.18,0,8.91,0.0,0.0,0.1,3,0,3
31954,1188.0,1188,6.09,6.09,0,8.91,0.07,83.16,0.1,41,0,20
31961,1080.0,1080,8.99,8.99,1,8.0,0.7,756.0,0.1,94,0,20
32122,2160.0,2160,7.99,7.99,1,10.0,0.35,756.0,0.1,319,0,20
32234,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
32291,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
32450,1188.0,1188,6.92,6.92,0,10.0,0.0,0.0,0.1,40,1,20
32506,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,100,1,20
32524,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,216,1,20
32526,1188.0,1188,5.33,5.33,1,6.0,0.91,1081.08,2.0,253,0,20
32560,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,1,0
32732,1188.0,1188,5.87,5.87,0,8.91,0.0,0.0,0.1,0,0,0
33084,1188.0,1188,5.99,5.99,1,10.0,0.12,142.56,0.1,105,0,20
348,1188.0,1188,6.92,6.92,0,8.91,0.0,0.0,0.1,2,1,2
690,1620.0,1620,10.13,10.13,0,8.91,0.58,939.6,0.1,259,0,20
1728,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
3153,2160.0,2160,10.13,10.13,0,8.91,0.18,388.8,0.1,81,0,20
4248,1620.0,1620,5.33,5.33,1,8.0,0.94,1522.8,1.0,344,0,20
6857,2160.0,2160,7.69,7.69,0,8.91,0.08,172.8,0.1,75,0,20
8563,1080.0,1080,10.13,10.13,0,8.91,0.31,334.8,0.1,2,0,2
10908,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
11953,2160.0,2160,5.33,5.33,0,8.91,0.12,259.2,0.1,214,0,20
13128,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,34,1,20
14357,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,162,1,20
15555,1620.0,1620,5.33,5.33,0,8.91,0.1,162.0,0.1,23,0,20
15571,1188.0,1188,10.13,10.13,0,8.91,0.0,0.0,0.1,323,1,20
16633,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
17569,1620.0,1620,9.81,9.81,1,10.0,0.6,972.0,1.0,200,0,20
17853,324.0,324,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
19059,1188.0,1188,8.0,8.0,0,8.91,0.06,71.28,0.1,61,0,20
19909,756.0,1512,5.33,10.67,0,8.91,0.0,0.0,0.1,281,1,20
22841,648.0,648,7.99,7.99,0,8.91,0.0,0.0,0.1,0,0,0
23332,2160.0,2160,5.69,5.69,0,8.91,0.29,626.4,0.1,310,0,20
25016,2160.0,2160,5.33,5.33,0,8.91,0.1,216.0,0.1,31,0,20
26264,2160.0,2160,10.13,10.13,1,10.0,0.9,1620.0,4.0,110,0,20
28537,1188.0,1188,10.13,10.13,0,8.91,0.0,0.0,0.1,174,0,20
29016,1188.0,1188,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
30516,2160.0,2160,10.13,10.13,1,10.0,0.3,648.0,0.1,99,0,20
30778,324.0,324,12.27,12.27,0,8.91,0.0,0.0,0.1,0,0,0
31231,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,87,0,20
33322,1620.0,1620,9.81,9.81,0,8.91,0.0,0.0,0.1,0,0,0
261,2160.0,2160,5.33,5.33,0,8.91,0.07,151.2,0.1,344,0,20
2204,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
4532,1620.0,1620,9.75,9.75,1,8.0,0.28,453.6,0.1,40,0,20
4980,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
5523,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,1,0
6803,324.0,324,50.67,25.6,0,8.91,0.0,0.0,0.1,0,0,0
7435,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,24,0,20
7962,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,58,1,20
11135,1674.0,3348,55.73,25.6,0,8.91,0.0,0.0,0.1,0,1,0
13164,2160.0,2160,5.87,5.87,0,8.91,0.0,0.0,0.1,1,0,1
15767,1188.0,1188,10.13,10.13,0,10.0,0.0,0.0,0.1,0,1,0
17488,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0.1,38,0,20
21948,540.0,540,44.98,25.6,0,8.91,0.58,313.2,0.1,1,0,1
25572,1620.0,1620,9.75,9.75,0,8.91,0.48,777.6,0.1,7,0,7
26296,2160.0,2160,5.87,5.87,0,8.91,0.0,0.0,0.1,0,0,0
29731,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,264,0,20
30944,1080.0,1080,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
33161,648.0,648,7.85,7.85,0,8.91,0.0,0.0,0.1,0,0,0
33383,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,85,1,20
1647,1188.0,1188,8.0,8.0,0,8.91,0.01,11.88,0.1,0,0,0
1977,2160.0,2160,10.13,10.13,0,8.91,0.22,475.2,0.1,13,0,13
2846,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
4223,1080.0,1080,10.13,10.13,0,8.91,0.16,172.8,0.1,1,0,1
4301,2160.0,2160,5.99,5.99,0,8.91,0.24,518.4,0.1,20,0,20
4608,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
6282,1080.0,1080,19.73,19.73,0,8.91,0.49,529.2,0.1,145,0,20
8741,1620.0,1620,10.13,10.13,1,10.0,0.0,0.0,0.1,84,0,20
10429,2160.0,2160,5.99,5.99,0,8.91,0.0,0.0,0.1,1,0,1
12312,1350.0,2700,7.02,14.04,0,8.91,0.0,0.0,0.1,35,1,20
14494,1080.0,1080,5.33,5.33,0,8.91,0.31,334.8,0.1,5,0,5
16047,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,27,0,20
16901,2160.0,2160,10.13,10.13,1,8.0,0.92,1620.0,1.0,270,0,20
21304,2160.0,2160,5.33,5.33,0,8.91,0.37,799.2,0.1,33,0,20
23412,2160.0,2160,11.39,11.39,0,8.91,0.0,0.0,0.1,6,0,6
24143,1890.0,3780,9.81,19.62,0,8.91,0.0,0.0,0.1,260,1,20
24708,1890.0,3780,7.73,15.46,0,8.91,0.0,0.0,0.1,87,1,20
25384,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0.1,256,1,20
25393,1620.0,1620,11.39,11.39,1,8.0,0.26,421.2,0.1,46,0,20
26860,1620.0,1620,10.82,10.82,0,8.91,0.53,858.6,0.1,81,0,20
28485,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0.1,12,1,12
28492,1620.0,1620,5.33,5.33,1,10.0,0.42,680.4,0.1,122,0,20
29004,1620.0,3240,4.62,9.25,0,8.91,0.0,0.0,0.1,126,1,20
29422,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,109,0,20
30049,2160.0,2160,5.87,5.87,1,10.0,0.63,1360.8,1.0,42,0,20
30302,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
33350,2160.0,2160,9.75,9.75,0,8.91,0.06,129.6,0.1,201,0,20
33412,2160.0,2160,10.13,10.13,0,8.91,0.14,302.4,0.1,4,0,4
956,1188.0,1188,8.0,8.0,0,8.91,0.49,582.12,0.1,71,0,20
1470,1188.0,1188,10.13,10.13,0,8.91,0.5,594.0,0.1,238,0,20
2704,1620.0,1620,6.92,6.92,1,10.0,0.32,518.4,0.1,74,0,20
5477,1188.0,1188,5.33,5.33,1,8.0,1.0,1188.0,0.1,1,0,1
12734,1188.0,1188,6.92,6.92,0,8.91,0.24,285.12,0.1,53,0,20
13133,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
14848,972.0,1944,5.33,10.66,0,8.91,0.0,0.0,0.1,0,1,0
15402,1080.0,1080,9.75,9.75,0,8.91,0.0,0.0,0.1,0,0,0
16180,1080.0,1080,10.13,10.13,0,8.91,0.27,291.6,0.1,0,0,0
16797,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,200,1,20
18180,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,237,0,20
18880,1620.0,1620,6.13,6.13,0,8.91,0.0,0.0,0.1,0,0,0
18932,1620.0,1620,9.75,9.75,1,10.0,0.64,1036.8,0.1,5,0,5
19469,2160.0,2160,10.13,10.13,0,8.91,0.07,151.2,0.1,62,0,20
20607,2160.0,2160,5.33,5.33,0,8.91,0.21,453.6,0.1,53,0,20
21280,1188.0,1188,5.87,5.87,0,8.91,0.0,0.0,0.1,140,0,20
22802,2160.0,2160,6.13,6.13,0,8.91,0.04,86.4,0.1,0,0,0
23617,1620.0,1620,10.13,10.13,0,8.91,0.48,777.6,0.1,91,0,20
25614,1890.0,3780,5.33,10.67,0,8.91,0.0,0.0,0.1,0,1,0
26006,1188.0,1188,5.33,5.33,0,8.91,0.23,273.24,0.1,4,0,4
26131,648.0,648,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
27043,2160.0,2160,104.0,25.6,1,10.0,0.9,1620.0,3.0,32,0,20
27277,1620.0,1620,5.33,5.33,1,9.0,0.28,453.6,0.1,254,0,20
28759,2160.0,2160,10.13,10.13,0,8.91,0.14,302.4,0.1,30,0,20
32100,1620.0,1620,4.09,4.18,1,9.0,0.99,1603.8,2.0,259,0,20
32739,2160.0,2160,10.13,10.13,0,8.91,0.01,21.6,0.1,327,0,20
1993,2160.0,2160,5.33,5.33,0,8.91,0.02,43.2,0.1,0,0,0
4315,2160.0,2160,10.13,10.13,0,8.91,0.08,172.8,0.1,127,0,20
14880,2160.0,2160,10.13,10.13,1,9.0,0.15,324.0,0.1,3,0,3
16111,1620.0,1620,10.13,10.13,1,10.0,0.33,534.6,0.1,26,0,20
16935,2160.0,2160,10.13,10.13,1,8.0,0.42,907.2,0.1,301,0,20
17131,1620.0,1620,13.15,13.15,0,8.91,0.33,534.6,0.1,103,0,20
17209,2160.0,2160,11.39,11.39,0,8.91,0.01,21.6,0.1,4,0,4
18858,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
19267,1674.0,3348,7.73,15.46,0,8.91,0.0,0.0,0.1,78,1,20
19407,2160.0,2160,8.0,8.0,1,10.0,0.14,302.4,0.1,237,0,20
22449,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0.1,42,1,20
22567,1620.0,1620,13.15,13.15,1,6.0,0.52,842.4,0.1,297,0,20
24242,324.0,324,12.27,12.27,1,10.0,0.0,0.0,0.1,0,0,0
25530,1188.0,1188,13.15,13.15,1,10.0,0.0,0.0,0.1,51,1,20
26443,1188.0,1188,104.0,25.6,0,10.0,0.0,0.0,0.1,281,1,20
27105,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
27390,2160.0,2160,4.12,4.18,1,10.0,0.44,950.4,0.1,64,0,20
3774,2160.0,2160,20.43,20.43,0,8.91,0.0,0.0,0.1,0,0,0
3992,1080.0,1080,9.81,9.81,0,8.91,0.45,486.0,0.1,1,0,1
4895,1188.0,1188,8.0,8.0,0,8.91,0.27,320.76,0.1,2,0,2
5907,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,0,1,0
7034,1620.0,1620,8.99,8.99,1,9.0,0.99,1603.8,1.0,150,0,20
7144,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,3,0,3
9898,648.0,648,8.0,8.0,0,9.0,0.0,0.0,0.1,0,1,0
9999,2160.0,2160,10.13,10.13,1,9.0,0.03,64.8,0.1,184,0,20
11877,648.0,648,13.15,13.15,1,10.0,1.0,648.0,1.0,31,0,20
12573,1188.0,1188,8.0,8.0,0,8.91,0.08,95.04,0.1,2,0,2
16856,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
17278,1080.0,1080,10.13,10.13,1,8.0,1.0,1080.0,0.1,29,0,20
18058,1620.0,1620,8.0,8.0,0,8.91,0.02,32.4,0.1,0,0,0
20412,2160.0,2160,9.75,9.75,1,9.0,0.25,540.0,0.1,3,0,3
20530,1188.0,1188,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
21527,1620.0,1620,5.33,5.33,0,8.91,0.08,129.6,0.1,7,0,7
25227,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,14,0,14
26688,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,2.0,226,1,20
27778,324.0,324,8.0,8.0,0,8.91,1.0,324.0,0.1,0,0,0
28621,1188.0,1188,10.38,10.38,0,8.91,0.0,0.0,0.1,165,1,20
29310,2160.0,2160,10.13,10.13,1,10.0,0.9,1620.0,4.0,15,0,15
29616,2160.0,2160,10.13,10.13,1,6.0,0.03,64.8,0.1,1,0,1
30615,1188.0,1188,10.38,10.38,0,8.91,0.11,130.68,0.1,296,0,20
237,2160.0,2160,8.0,8.0,0,8.91,0.05,108.0,0.1,204,0,20
882,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
4275,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,1,0
4283,1188.0,1188,8.0,8.0,0,8.91,0.06,71.28,0.1,299,0,20
4543,2160.0,2160,11.39,11.39,0,8.91,0.0,0.0,0.1,0,0,0
5890,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,0,1,0
7252,324.0,324,50.67,25.6,0,8.91,0.0,0.0,0.1,0,0,0
9912,1620.0,1620,13.15,13.15,0,8.91,0.0,0.0,0.1,0,0,0
10684,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0.1,99,0,20
12860,1620.0,1620,5.99,5.99,0,8.91,0.01,16.2,0.1,0,0,0
14519,1620.0,1620,8.0,8.0,0,8.91,0.72,1166.4,0.1,18,0,18
17756,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
18495,1080.0,1080,80.0,25.6,1,9.0,1.0,1080.0,0.1,31,0,20
24014,1188.0,1188,8.99,8.99,1,6.0,0.17,201.96,0.1,318,0,20
25629,1188.0,1188,6.21,6.21,0,8.91,0.0,0.0,0.1,135,0,20
25836,1188.0,1188,10.38,10.38,0,8.91,0.33,392.04,0.1,331,0,20
27239,1188.0,1188,6.92,6.92,0,8.91,0.06,71.28,0.1,119,0,20
27721,1080.0,1080,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
28753,1620.0,1620,10.13,10.13,0,8.91,0.13,210.6,0.1,227,0,20
33360,2160.0,2160,10.13,10.13,0,8.91,0.18,388.8,0.1,34,0,20
93,2160.0,2160,8.0,8.0,0,8.91,0.09,194.4,0.1,306,0,20
1242,1620.0,1620,10.13,10.13,0,8.91,0.57,923.4,1.0,22,0,20
1847,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
2330,1620.0,1620,8.0,8.0,0,8.91,0.13,210.6,0.1,112,0,20
3220,1620.0,1620,10.38,10.38,0,8.91,0.0,0.0,0.1,27,0,20
3681,1242.0,2484,8.0,16.0,0,8.91,0.0,0.0,0.1,212,1,20
4187,684.0,2052,6.22,18.66,0,8.91,0.0,0.0,0.1,259,1,20
4240,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
4293,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,21,0,20
4818,1620.0,1620,8.0,8.0,0,8.91,0.23,372.6,0.1,320,0,20
5607,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,0,1,0
6580,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
6598,1620.0,1620,8.0,8.0,0,8.91,0.19,307.8,0.1,1,0,1
8274,324.0,324,8.0,8.0,1,8.0,0.0,0.0,0.1,0,0,0
10711,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
12357,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
12748,1620.0,1620,8.0,8.0,0,8.91,0.07,113.4,0.1,5,0,5
12933,1620.0,1620,7.72,7.72,1,8.5,0.0,0.0,1.0,279,1,20
13190,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
